10130,Mike Leake,Cardinals,18,24,24,6,5,1,0,0,0,2,.250,0,0,0,0,0,1,0,0,.250
10603,Chris Sale,White Sox,3,4,4,1,1,0,0,0,0,0,.250,0,0,0,0,0,0,0,0,.250
13119,Taylor Jungmann,Brewers,4,4,4,1,1,0,0,0,0,0,.250,0,0,0,0,0,0,0,0,.250
14371,Jake Thompson,Phillies,7,8,8,2,1,1,0,0,0,0,.250,0,0,0,0,0,1,0,0,.250
16400,Reynaldo Lopez,Nationals,4,4,4,1,1,0,0,0,0,0,.250,0,0,0,0,0,0,0,0,.250
4338,Tyler Chatwood,Rockies,23,33,33,8,7,0,1,0,0,4,.242,0,0,0,0,0,0,0,0,.242
1943,Zack Greinke,Diamondbacks,22,38,39,9,8,1,0,0,0,2,.237,0,0,0,1,0,0,0,0,.237
2047,Jorge de la Rosa,Rockies,11,17,17,4,4,0,0,0,0,1,.235,0,0,0,0,0,0,0,0,.235
11674,Jameson Taillon,Pirates,10,13,13,3,3,0,0,0,0,2,.231,0,0,0,0,0,1,0,0,.231
12447,Seth Lugo,Mets,7,13,14,3,2,1,0,0,0,1,.231,0,0,0,1,0,0,0,0,.231
8779,Wade Miley,- - -,5,9,9,2,2,0,0,0,0,0,.222,0,0,0,0,0,0,0,0,.222
10304,Jarred Cosart,- - -,8,9,9,2,2,0,0,0,0,0,.222,0,0,0,0,0,0,0,0,.222
14682,Luis Perdomo,Padres,14,18,18,4,4,0,0,0,0,0,.222,0,0,0,0,0,0,0,0,.222
14862,Zack Godley,Diamondbacks,7,9,9,2,2,0,0,0,0,0,.222,0,0,0,0,0,0,0,0,.222
2036,Clayton Kershaw,Dodgers,16,28,28,6,6,0,0,0,0,2,.214,0,0,0,0,0,0,0,0,.214
6570,Tom Koehler,Marlins,17,19,19,4,4,0,0,0,0,3,.211,0,0,0,0,0,0,0,0,.211
7738,Wily Peralta,Brewers,14,19,20,4,3,1,0,0,0,4,.211,0,0,0,1,0,1,0,0,.211
16208,Brandon Finnegan,Reds,21,29,29,6,4,2,0,0,0,2,.207,0,0,0,0,0,0,0,0,.207
8753,Tanner Roark,Nationals,21,34,34,7,6,1,0,0,0,1,.206,0,0,0,0,0,0,0,0,.206
1890,Matt Moore,- - -,10,15,15,3,3,0,0,0,0,0,.200,0,0,0,0,0,0,0,0,.200
3855,Brett Oberholtzer,Phillies,5,5,5,1,1,0,0,0,0,0,.200,0,0,0,0,0,0,0,0,.200
4869,Mike Montgomery,Cubs,4,5,5,1,1,0,0,0,0,1,.200,0,0,0,0,0,0,0,0,.200
4972,Cole Hamels,Rangers,3,5,5,1,1,0,0,0,0,0,.200,0,0,0,0,0,0,0,0,.200
7942,Christian Friedrich,Padres,8,10,10,2,2,0,0,0,0,2,.200,0,0,0,0,0,0,0,0,.200
11713,Matt Harvey,Mets,6,10,10,2,1,1,0,0,0,0,.200,0,0,0,0,0,0,0,0,.200
11754,Justin Nicolino,Marlins,7,10,10,2,2,0,0,0,0,0,.200,0,0,0,0,0,0,0,0,.200
13361,Steven Matz,Mets,14,20,20,4,2,1,1,0,0,1,.200,0,0,0,0,0,0,0,0,.200
13560,Alec Asher,Phillies,4,5,5,1,1,0,0,0,0,2,.200,0,0,0,0,0,0,0,0,.200
14765,Julio Urias,Dodgers,8,10,10,2,2,0,0,0,0,1,.200,0,0,0,0,0,0,0,0,.200
1507,John Lackey,Cubs,21,26,26,5,3,2,0,0,0,1,.192,0,0,0,0,0,0,0,0,.192
13273,Ross Stripling,Dodgers,8,11,11,2,2,0,0,0,0,1,.182,0,0,0,0,0,0,0,0,.182
10954,Jacob deGrom,Mets,18,23,23,4,3,1,0,0,0,0,.174,0,0,0,0,0,0,0,0,.174
4930,Jon Lester,Cubs,24,35,38,6,3,3,0,0,0,3,.171,0,0,0,0,3,2,0,0,.171
12664,Jerad Eickhoff,Phillies,28,41,41,7,4,3,0,0,0,3,.171,0,0,0,0,0,1,0,0,.171
1011,Ryan Vogelsong,Pirates,6,6,6,1,1,0,0,0,0,0,.167,0,0,0,0,0,0,0,0,.167
2155,Alfredo Simon,Reds,6,6,6,1,1,0,0,0,0,0,.167,0,0,0,0,0,1,0,0,.167
6316,David Phelps,Marlins,6,6,6,1,1,0,0,0,0,1,.167,0,0,0,0,0,0,0,0,.167
10946,Josh Smith,Reds,6,6,6,1,0,1,0,0,0,0,.167,0,0,0,0,0,0,0,0,.167
12905,Logan Verrett,Mets,5,6,6,1,0,1,0,0,0,0,.167,0,0,0,0,0,0,0,0,.167
4424,Jon Niese,Pirates,10,13,13,2,1,1,0,0,0,0,.154,0,0,0,0,0,0,0,0,.154
12918,Archie Bradley,Diamondbacks,11,13,13,2,2,0,0,0,0,1,.154,0,0,0,0,0,0,0,0,.154
12580,Adam Morgan,Phillies,16,20,20,3,2,1,0,0,0,1,.150,0,0,0,0,0,0,0,0,.150
3551,Clayton Richard,- - -,7,7,7,1,1,0,0,0,0,1,.143,0,0,0,0,0,0,0,0,.143
4732,Matt Cain,Giants,5,7,7,1,0,1,0,0,0,2,.143,0,0,0,0,0,0,0,0,.143
8362,Homer Bailey,Reds,4,7,7,1,1,0,0,0,0,0,.143,0,0,0,0,0,0,0,0,.143
