PlayerID,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
432,Todd Helton,Rockies,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
1433,Wilson Ramos,Nationals,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
1867,Darnell McDonald,Cubs,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
2677,Jordan Pacheco,Rockies,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
2748,Pete Orr,Phillies,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
3373,Clete Thomas,Twins,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
3692,Jack Hannahan,Reds,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
3978,Chris Heisey,Reds,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
4191,Yunel Escobar,Rays,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
4881,Carlos Gomez,Brewers,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
4969,Luis Valbuena,Cubs,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.000
5212,Alfredo Marte,Diamondbacks,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.000
5247,Brett Lawrie,Blue Jays,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
6582,Nate Freiman,Athletics,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
6677,J.B. Shuck,Angels,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
7215,David Lough,Royals,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
7945,Jaff Decker,Padres,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
8267,Chris Iannetta,Angels,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.000
9015,Gordon Beckham,White Sox,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
14225,Yasiel Puig,Dodgers,4,5,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000
10155,Mike Trout,Angels,4,4,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.750
3441,Nolan Reimold,Orioles,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.667
3867,Kelly Shoppach,Mariners,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.667
5386,Andrew Lambo,Pirates,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.667
6104,Aaron Hill,Diamondbacks,3,6,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.667
6887,Martin Maldonado,Brewers,1,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.667
7002,Will Middlebrooks,Red Sox,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.667
9807,Ryan Goins,Blue Jays,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.667
11477,Christian Yelich,Marlins,2,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.667
785,Todd Frazier,Reds,5,5,5,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,.600
1201,Carl Crawford,Dodgers,3,5,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.600
2434,Nelson Cruz,Rangers,3,5,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.600
8392,Daniel Descalso,Cardinals,6,7,7,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.571
6364,Danny Valencia,Orioles,7,9,9,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.556
