PlayerID,Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
2434,Nelson Cruz,Rangers,5,5,5,2,2,0,0,0,0,3,.400,0,0,0,0,0,0,0,0,.400
2495,Pedro Alvarez,Pirates,7,5,7,2,2,0,0,0,0,4,.400,0,0,0,2,0,1,0,0,.400
4022,Melky Cabrera,Blue Jays,6,5,6,2,2,0,0,0,0,4,.400,0,0,0,1,0,0,0,0,.400
6104,Aaron Hill,Diamondbacks,5,5,5,2,2,0,0,0,0,3,.400,0,0,0,0,0,0,0,0,.400
7462,Trevor Plouffe,Twins,5,5,6,2,2,0,0,0,0,3,.400,0,0,0,1,0,0,0,0,.400
9368,Evan Longoria,Rays,7,5,7,2,2,0,0,0,0,5,.400,0,0,0,2,0,1,0,0,.400
8252,Hunter Pence,Giants,8,8,9,3,1,1,1,0,0,5,.375,0,0,0,1,0,0,0,0,.375
393,Victor Martinez,Tigers,6,3,6,1,1,0,0,0,0,4,.333,0,0,0,3,0,0,0,0,.333
470,Brandon Inge,Pirates,3,3,3,1,1,0,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
697,J.P. Arencibia,Blue Jays,4,3,4,1,0,1,0,0,0,3,.333,0,0,0,1,0,0,0,0,.333
826,Derek Jeter,Yankees,3,3,3,1,1,0,0,0,0,2,.333,0,0,0,0,0,0,0,0,.333
971,Jimmy Rollins,Phillies,7,6,8,2,2,0,0,0,0,5,.333,0,0,0,2,0,0,0,0,.333
1159,Andrew Romine,Angels,3,3,3,1,1,0,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
1260,Ryan Ludwick,Reds,3,3,3,1,1,0,0,0,0,2,.333,0,0,0,0,0,0,0,0,.333
1433,Wilson Ramos,Nationals,3,3,3,1,1,0,0,0,0,2,.333,0,0,0,0,0,0,0,0,.333
1760,Cody Ross,Diamondbacks,5,3,5,1,1,0,0,0,0,3,.333,0,0,0,2,0,0,0,0,.333
1908,Adrian Gonzalez,Dodgers,3,3,3,1,0,1,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
2396,Carlos Santana,Indians,3,3,3,1,0,1,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
2530,Yonder Alonso,Padres,4,3,4,1,0,1,0,0,0,2,.333,0,0,0,1,0,0,0,0,.333
2616,Zack Cozart,Reds,6,3,6,1,1,0,0,0,0,4,.333,0,0,0,3,0,0,0,0,.333
3035,Michael Morse,- - -,3,3,3,1,0,1,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
3179,Dioner Navarro,Cubs,3,3,4,1,1,0,0,0,0,3,.333,0,0,0,1,0,1,0,0,.333
3312,Martin Prado,Diamondbacks,5,3,5,1,0,1,0,0,0,3,.333,0,0,0,2,0,0,0,0,.333
3797,J.J. Hardy,Orioles,10,9,10,3,3,0,0,0,0,4,.333,0,0,0,1,0,0,0,0,.333
4418,Jed Lowrie,Athletics,7,6,7,2,1,1,0,0,0,4,.333,0,0,0,1,0,0,0,0,.333
4579,Starlin Castro,Cubs,3,3,3,1,1,0,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
4720,Chase Headley,Padres,4,3,4,1,0,1,0,0,0,2,.333,0,0,0,1,0,0,0,0,.333
4940,Jason Heyward,Braves,3,3,3,1,0,1,0,0,0,2,.333,0,0,0,0,0,1,0,0,.333
4969,Luis Valbuena,Cubs,3,3,3,1,1,0,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
5000,Stephen Vogt,Athletics,3,3,3,1,1,0,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
5053,Tony Abreu,Giants,3,3,3,1,0,1,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
5133,Alexei Ramirez,White Sox,5,3,5,1,1,0,0,0,0,4,.333,0,0,0,2,0,0,0,0,.333
5491,Austin Romine,Yankees,3,3,3,1,0,1,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
5760,Avisail Garcia,- - -,3,3,3,1,1,0,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
5930,Nick Markakis,Orioles,11,9,11,3,3,0,0,0,0,5,.333,0,0,0,2,0,0,0,0,.333
5933,Jean Segura,Brewers,11,12,12,4,4,0,0,0,0,7,.333,0,0,0,0,0,0,0,0,.333
6582,Nate Freiman,Athletics,3,3,3,1,1,0,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
6878,Chris Coghlan,Marlins,3,3,3,1,0,1,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
7215,David Lough,Royals,4,3,4,1,1,0,0,0,0,2,.333,0,0,0,1,0,0,0,0,.333
7476,Alex Avila,Tigers,3,3,3,1,1,0,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
7528,Kevin Frandsen,Phillies,3,3,3,1,0,1,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
7619,Mark Reynolds,Indians,3,3,3,1,1,0,0,0,0,2,.333,0,0,0,0,0,0,0,0,.333
7989,Guillermo Quiroz,Giants,3,3,3,1,0,1,0,0,0,2,.333,0,0,0,0,0,0,0,0,.333
8392,Daniel Descalso,Cardinals,3,3,3,1,1,0,0,0,0,2,.333,0,0,0,0,0,0,0,0,.333
8722,Jason Castro,Astros,3,3,3,1,0,1,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
9256,A.J. Pollock,Diamondbacks,3,3,3,1,1,0,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
9549,David Freese,Cardinals,3,3,3,1,1,0,0,0,0,2,.333,0,0,0,0,0,0,0,0,.333
9776,Jason Kipnis,Indians,8,6,8,2,2,0,0,0,0,6,.333,0,0,0,2,0,0,0,0,.333
9957,Steve Pearce,Orioles,3,3,3,1,1,0,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
11579,Bryce Harper,Nationals,4,3,4,1,1,0,0,0,0,2,.333,0,0,0,1,0,0,0,0,.333
12861,Anthony Rendon,Nationals,4,3,4,1,0,1,0,0,0,2,.333,0,0,0,1,0,0,0,0,.333
13075,Nori Aoki,Brewers,13,12,14,4,3,1,0,0,0,9,.333,0,0,0,1,1,0,0,0,.333
13265,Mike Zunino,Mariners,3,3,3,1,1,0,0,0,0,1,.333,0,0,0,0,0,0,0,0,.333
6195,Ian Kinsler,Rangers,7,7,7,2,2,0,0,0,0,2,.286,0,0,0,0,0,0,0,0,.286
1002,Aramis Ramirez,Brewers,3,4,4,1,1,0,0,0,0,1,.250,0,0,0,0,0,0,0,0,.250
3188,Luis Cruz,- - -,3,4,4,1,1,0,0,0,0,2,.250,0,0,0,0,0,0,0,0,.250
3256,Welington Castillo,Cubs,4,4,4,1,1,0,0,0,0,2,.250,0,0,0,0,0,0,0,0,.250
4054,Emilio Bonifacio,- - -,6,4,6,1,1,0,0,0,0,3,.250,0,0,0,2,0,0,0,0,.250
4298,Matt Wieters,Orioles,7,4,7,1,1,0,0,0,0,4,.250,0,0,0,3,0,0,0,0,.250
4903,Matt Dominguez,Astros,5,4,5,1,1,0,0,0,0,4,.250,0,0,0,1,0,1,0,0,.250
5409,Pablo Sandoval,Giants,4,4,4,1,1,0,0,0,0,1,.250,0,0,0,0,0,0,0,0,.250
6335,Omar Quintanilla,Mets,4,4,5,1,1,0,0,0,0,3,.250,0,0,0,1,0,0,0,0,.250
6368,Adam Jones,Orioles,8,8,8,2,2,0,0,0,0,1,.250,0,0,0,0,0,0,0,0,.250
6867,Derek Norris,Athletics,4,4,4,1,1,0,0,0,0,1,.250,0,0,0,0,0,1,0,0,.250
6876,Mark Trumbo,Angels,6,4,6,1,1,0,0,0,0,4,.250,0,0,0,2,0,0,0,0,.250
7007,Yadier Molina,Cardinals,4,4,4,1,1,0,0,0,0,1,.250,0,0,0,0,0,0,0,0,.250
7331,Seth Smith,Athletics,4,4,4,1,1,0,0,0,0,0,.250,0,0,0,0,0,0,0,0,.250
8001,Hanley Ramirez,Dodgers,4,4,4,1,1,0,0,0,0,2,.250,0,0,0,0,0,0,0,0,.250
9777,Nolan Arenado,Rockies,4,4,4,1,1,0,0,0,0,1,.250,0,0,0,0,0,0,0,0,.250
10762,Corey Dickerson,Rockies,4,4,4,1,0,1,0,0,0,1,.250,0,0,0,0,0,0,0,0,.250
3516,Eric Hosmer,Royals,9,9,9,2,1,1,0,0,0,6,.222,0,0,0,0,0,0,0,0,.222
3388,Chris Getz,Royals,5,5,5,1,1,0,0,0,0,1,.200,0,0,0,0,0,0,0,0,.200
3442,Dan Uggla,Braves,5,5,5,1,1,0,0,0,0,1,.200,0,0,0,0,0,0,0,0,.200
3878,Chris Stewart,Yankees,7,5,7,1,1,0,0,0,0,4,.200,0,0,0,2,0,0,0,0,.200
4082,Erick Aybar,Angels,6,5,6,1,1,0,0,0,0,3,.200,0,0,0,1,0,0,0,0,.200
4962,Asdrubal Cabrera,Indians,6,5,6,1,0,1,0,0,0,3,.200,0,0,0,1,0,0,0,0,.200
5343,Brandon Crawford,Giants,5,5,5,1,1,0,0,0,0,1,.200,0,0,0,0,0,0,0,0,.200
6035,David Murphy,Rangers,6,5,6,1,0,1,0,0,0,3,.200,0,0,0,1,0,0,0,0,.200
7399,Billy Butler,Royals,5,5,5,1,1,0,0,0,0,1,.200,0,0,0,0,0,0,0,0,.200
7870,Jonathan Lucroy,Brewers,15,10,15,2,2,0,0,0,0,8,.200,0,0,0,5,0,0,0,0,.200
9571,Craig Gentry,Rangers,5,5,5,1,1,0,0,0,0,3,.200,0,0,0,0,0,0,0,0,.200
10847,Andrelton Simmons,Braves,8,5,8,1,1,0,0,0,0,4,.200,0,0,0,3,0,0,0,0,.200
8709,Elvis Andrus,Rangers,16,11,17,2,2,0,0,0,0,9,.182,0,0,0,4,2,0,0,0,.182
4400,Chris Denorfia,Padres,8,7,8,1,1,0,0,0,0,2,.143,0,0,0,1,0,0,0,0,.143
10231,Jose Iglesias,- - -,8,7,8,1,1,0,0,0,0,2,.143,0,0,0,0,1,0,0,0,.143
11846,Leonys Martin,Rangers,8,7,8,1,0,1,0,0,0,3,.143,0,0,0,1,0,0,0,0,.143
4616,Russell Martin,Pirates,8,8,9,1,1,0,0,0,0,2,.125,0,0,0,1,0,0,0,0,.125
81,Henry Blanco,Blue Jays,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
144,Jerry Hairston,Dodgers,4,4,5,0,0,0,0,0,0,2,.000,0,0,0,1,0,1,0,0,.000
193,Carlos Triunfel,Mariners,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
232,Jon Garland,Rockies,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
242,Paul Konerko,White Sox,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
342,Corky Miller,Reds,1,1,1,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,.000
395,John McDonald,Indians,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
404,CC Sabathia,Yankees,1,1,1,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,.000
520,Alex Gonzalez,Brewers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
589,Carlos Beltran,Cardinals,4,2,4,0,0,0,0,0,0,2,.000,0,0,0,2,0,0,0,0,.000
739,Kyle Lohse,Brewers,2,0,2,0,0,0,0,0,0,2,.000,0,0,0,0,2,0,0,0,.000
768,Endy Chavez,Mariners,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
818,Jason Giambi,Indians,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
941,Miguel Tejada,Royals,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,1,0,0,.000
978,Bronson Arroyo,Reds,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
1011,Ryan Vogelsong,Giants,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
1042,Mark Kotsay,Padres,3,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
1118,Marco Estrada,Brewers,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
1135,Yorvit Torrealba,Rockies,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
1142,Rick Ankiel,Mets,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
1176,Placido Polanco,Marlins,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
1286,Michael Young,Phillies,5,4,5,0,0,0,0,0,0,3,.000,0,0,0,1,0,0,0,0,.000
1305,Eric Hinske,Diamondbacks,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
1392,Mark DeRosa,Blue Jays,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
1488,Andres Torres,Giants,2,0,2,0,0,0,0,0,0,2,.000,0,0,0,2,0,0,0,0,.000
1502,Nick Green,Marlins,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
1591,Jamey Carroll,Royals,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
1617,Lyle Overbay,Yankees,2,1,2,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
1636,Cliff Lee,Phillies,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
1702,Reed Johnson,Braves,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,1,0,0,.000
1738,Jhonny Peralta,Tigers,3,2,3,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
1766,Laynce Nix,Phillies,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
1767,Kevin Correia,Twins,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
1829,Koyie Hill,Marlins,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
1830,Clint Barmes,Pirates,3,2,3,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
1849,Rickie Weeks Jr.,Brewers,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
1875,Josh Hamilton,Angels,4,1,4,0,0,0,0,0,0,4,.000,0,0,0,3,0,0,0,0,.000
1888,Chad Tracy,Nationals,1,1,1,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,.000
1926,Scott Hairston,- - -,3,1,3,0,0,0,0,0,0,2,.000,0,0,0,2,0,0,0,0,.000
1965,Desmond Jennings,Rays,3,1,3,0,0,0,0,0,0,2,.000,0,0,0,2,0,0,0,0,.000
2036,Clayton Kershaw,Dodgers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
2113,Ryan Doumit,Twins,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
2151,Edwin Encarnacion,Blue Jays,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
2172,Hector Gimenez,White Sox,2,0,2,0,0,0,0,0,0,2,.000,0,0,0,2,0,0,0,0,.000
2178,Brendan Harris,Angels,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
2179,Ronny Cedeno,Astros,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,0,1,0,0,0,.000
2216,Don Kelly,Tigers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
2218,Ryan Raburn,Indians,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
2430,Darwin Barney,Cubs,6,6,6,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
2502,Lucas Duda,Mets,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
2505,Hank Conger,Angels,2,1,2,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
2520,Lance Lynn,Cardinals,2,1,2,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
2554,Chris Parmelee,Twins,2,1,2,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
2578,Peter Bourjos,Angels,2,1,2,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
2608,Jhoulys Chacin,Rockies,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
2677,Jordan Pacheco,Rockies,1,1,1,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,.000
2881,Scott Sizemore,Athletics,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
2929,Jeff Locke,Pirates,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3057,Mike Napoli,Red Sox,3,2,3,0,0,0,0,0,0,2,.000,0,0,0,1,0,1,0,0,.000
3086,Mitch Moreland,Rangers,3,1,3,0,0,0,0,0,0,2,.000,0,0,0,2,0,0,0,0,.000
3190,Nate McLouth,Orioles,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3231,Brayan Pena,Tigers,3,3,3,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,.000
3254,Jeff Samardzija,Cubs,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
3361,Gaby Sanchez,Pirates,5,6,6,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,.000
3373,Clete Thomas,Twins,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3376,Nick Hundley,Padres,4,5,5,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,.000
3390,John Mayberry,Phillies,3,2,3,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
3402,Trevor Crowe,Astros,1,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3441,Nolan Reimold,Orioles,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
3735,Zach Lutz,Mets,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3837,Andrew Brown,Mets,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
3867,Kelly Shoppach,Mariners,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
3882,Chris Young,Athletics,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4062,Dexter Fowler,Rockies,5,5,5,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4106,Michael Brantley,Indians,4,2,4,0,0,0,0,0,0,2,.000,0,0,0,2,0,0,0,0,.000
4121,Jordan Brown,Marlins,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
4153,Jake Arrieta,Cubs,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,0,1,0,0,0,.000
4229,Howie Kendrick,Angels,3,2,3,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
4243,Jose Lobaton,Rays,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4249,Shane Robinson,Cardinals,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4251,Stephen Drew,Red Sox,2,1,2,0,0,0,0,0,0,2,.000,0,0,0,1,0,0,0,0,.000
4338,Tyler Chatwood,Rockies,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4424,Jon Niese,Mets,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4464,Mike Baxter,Mets,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4467,Brandon Moss,Athletics,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4505,Jordan Zimmermann,Nationals,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
4556,James Loney,Rays,3,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4606,Chris Snyder,Orioles,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4672,Junior Lake,Cubs,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4676,Charlie Morton,Pirates,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4684,Jeff Francis,Rockies,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
4747,Curtis Granderson,Yankees,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
4881,Carlos Gomez,Brewers,4,2,4,0,0,0,0,0,0,2,.000,0,0,0,2,0,1,0,0,.000
4892,Mike Moustakas,Royals,4,4,4,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4918,Engel Beltre,Rangers,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
4964,Tony Campana,Diamondbacks,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5015,Melvin Upton Jr.,Braves,3,1,3,0,0,0,0,0,0,2,.000,0,0,0,1,1,0,0,0,.000
5098,Jordany Valdespin,Mets,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5223,Cameron Maybin,Padres,1,1,1,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,.000
5248,Alexi Casilla,Orioles,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5254,Robbie Grossman,Astros,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
5275,Francisco Cervelli,Yankees,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5279,Chris Tillman,Orioles,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5305,Alex Presley,- - -,3,3,3,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,.000
5350,Alex Sanabia,Marlins,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5496,Francisco Peguero,Giants,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5506,George Kottaras,Royals,3,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5514,Jesus Montero,Mariners,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5519,Ruben Tejada,Mets,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5523,James McDonald,Pirates,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5524,Madison Bumgarner,Giants,3,2,3,0,0,0,0,0,0,2,.000,0,0,0,1,0,1,0,0,.000
5631,Matt Kemp,Dodgers,2,1,2,0,0,0,0,0,0,2,.000,0,0,0,1,0,0,0,0,.000
5827,Wilmer Flores,Mets,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
5913,Leury Garcia,White Sox,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
5963,Xavier Paul,Reds,1,1,1,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,.000
5986,Mike Aviles,Indians,5,4,5,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
6012,Didi Gregorius,Diamondbacks,3,3,3,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6153,Eduardo Escobar,Twins,2,1,2,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
6178,Tony Sanchez,Pirates,2,1,2,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
6184,J.D. Martinez,Astros,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6204,Shaun Marcum,Mets,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6230,Kyle Kendrick,Phillies,1,1,1,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,.000
6283,Scott Feldman,Orioles,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6352,Ryan Sweeney,Cubs,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6364,Danny Valencia,Orioles,2,1,2,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
6402,Brent Morel,White Sox,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6421,Roger Bernadina,Nationals,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6453,Andy Dirks,Tigers,4,2,4,0,0,0,0,0,0,1,.000,0,0,0,1,1,0,0,0,.000
6570,Tom Koehler,Marlins,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6601,Luke Montz,Athletics,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
6609,Freddy Galvis,Phillies,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,0,1,0,0,0,.000
6677,J.B. Shuck,Angels,6,3,6,0,0,0,0,0,0,3,.000,0,0,0,3,0,1,0,0,.000
6740,Johnny Giavotella,Royals,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6797,Julio Teheran,Braves,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
6827,Justin Maxwell,Royals,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
6848,Eduardo Nunez,Yankees,2,2,2,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,.000
6887,Martin Maldonado,Brewers,2,1,2,0,0,0,0,0,0,1,.000,0,0,0,0,1,0,0,0,.000
6986,Ian Kennedy,Padres,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
7080,John Lannan,Phillies,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
7287,Carlos Gonzalez,Rockies,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
7316,Darin Mastroianni,Twins,1,0,1,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
7448,Gio Gonzalez,Nationals,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
7539,Neil Walker,Pirates,4,4,6,0,0,0,0,0,0,2,.000,0,0,0,2,0,1,0,0,.000
7571,Lonnie Chisenhall,Indians,2,2,2,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
7577,Marc Krauss,Astros,2,1,2,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
7731,Juan Nicasio,Rockies,1,0,1,0,0,0,0,0,0,0,.000,0,0,0,0,1,0,0,0,.000
7927,Eric Sogard,Athletics,8,5,8,0,0,0,0,0,0,4,.000,0,0,0,3,0,0,0,0,.000
7937,Logan Schafer,Brewers,4,3,4,0,0,0,0,0,0,1,.000,0,0,0,0,1,0,0,0,.000
7995,Adron Chambers,Cardinals,1,1,1,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,.000
8002,Wilin Rosario,Rockies,2,1,2,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
8027,Adam Lind,Blue Jays,2,1,2,0,0,0,0,0,0,1,.000,0,0,0,1,0,0,0,0,.000
